rating,reviews,installs
4.8,11,"1,000+"
3.5,81,"10,000+"
4.6,166,"5,000+"
3.5,3484,"500,000+"
3.6,1522,"100,000+"
5.0,5,100+
3.0,2,100+
2.9,66,"10,000+"
3.7,20,"5,000+"
4.6,14,"1,000+"
4.2,3816,"100,000+"
3.2,427,"100,000+"
2.5,1283,"100,000+"
4.4,17671,"1,000,000+"
4.3,902,"100,000+"
2.7,33,"10,000+"
4.0,44,"10,000+"
4.5,322,"10,000+"
3.4,843,"100,000+"
4.3,25,"1,000+"
4.3,21186,"1,000,000+"
4.3,386,"50,000+"
4.0,25,"5,000+"
4.9,9,"1,000+"
3.4,102,"10,000+"
4.9,38,"1,000+"
4.3,56,"1,000+"
4.7,11,"1,000+"
4.8,18298,"500,000+"
4.3,298,"10,000+"
4.3,9,"1,000+"
4.0,6,500+
3.5,197,"10,000+"
5.0,6,100+
4.7,10,"1,000+"
4.2,37,"5,000+"
4.4,3375,"100,000+"
4.2,155,"10,000+"
5.0,9,100+
5.0,13,100+
2.0,9,"1,000+"
3.7,35,"10,000+"
3.9,65,"5,000+"
4.5,171,"10,000+"
3.1,6697,"500,000+"
4.5,6156,"500,000+"
4.7,416,"10,000+"
4.4,552,"5,000+"
3.8,5964,"500,000+"
4.2,3195,"100,000+"
4.5,115,"5,000+"
4.5,22,"1,000+"
4.6,281,"5,000+"
4.2,15068,"1,000,000+"
4.5,46,"1,000+"
4.2,449,"10,000+"
4.2,636,"100,000+"
4.1,27,"1,000+"
4.3,1894,"100,000+"
5.0,7,10+
4.6,67,"10,000+"
4.0,238,"50,000+"
4.4,16,500+
4.5,182,"10,000+"
3.6,28,500+
4.6,14,"5,000+"
4.0,127,"10,000+"
4.6,33,"5,000+"
4.5,51,"5,000+"
4.5,64,"5,000+"
4.8,6,500+
5.0,4,50+
4.4,5,50+
4.0,5,500+
3.5,13,100+
5.0,6,100+
4.0,35,"5,000+"
4.2,5,50+
4.0,8,500+
3.9,46,"10,000+"
4.5,131,"10,000+"
3.6,215,"50,000+"
4.2,9,100+
3.0,6,"1,000+"
3.0,172,"10,000+"
4.0,3,100+
3.4,30,"5,000+"
4.9,37,100+
4.0,2,10+
4.4,152,"10,000+"
4.1,395,"50,000+"
4.4,969,"50,000+"
4.0,1763,"10,000+"
4.5,237,"10,000+"
4.2,632,"100,000+"
3.9,167,"10,000+"
3.6,120852,"10,000,000+"
5.0,8,50+
4.4,3032,"1,000,000+"
3.6,1185,"100,000+"
4.7,2807,"100,000+"
4.2,2318,"100,000+"
4.5,289,"10,000+"
4.7,642,"10,000+"
4.3,488,"50,000+"
4.2,2058,"100,000+"
4.4,187,"10,000+"
4.7,57,"1,000+"
4.4,457,"50,000+"
4.1,1238,"100,000+"
4.5,83,"5,000+"
4.1,331,"50,000+"
4.0,146,"10,000+"
4.3,10355,"1,000,000+"
4.2,994,"100,000+"
4.2,3606,"100,000+"
4.1,131,"5,000+"
4.2,238,"10,000+"
5.0,8,100+
4.0,26,"1,000+"
4.0,38,"5,000+"
4.5,17,500+
4.1,1060,"100,000+"
4.7,125,"10,000+"
4.4,417,"10,000+"
4.9,26,"1,000+"
3.6,114,"10,000+"
4.2,268,"10,000+"
4.4,188,"10,000+"
4.5,625,"10,000+"
4.2,10,"5,000+"
4.2,580,"10,000+"
4.5,2371338,"50,000,000+"
4.4,1690802,"50,000,000+"
4.4,3344300,"50,000,000+"
4.5,354454,"10,000,000+"
4.5,1455952,"10,000,000+"
3.9,282727,"10,000,000+"
4.3,636995,"10,000,000+"
4.4,567632,"10,000,000+"
4.5,1461698,"10,000,000+"
4.0,69574,"500,000+"
4.5,32344,"1,000,000+"
4.0,199808,"10,000,000+"
4.4,203101,"5,000,000+"
4.3,56444,"500,000+"
2.5,12,"1,000+"
4.4,201631,"5,000,000+"
3.8,32600,"1,000,000+"
4.4,93870,"1,000,000+"
4.2,222664,"10,000,000+"
4.1,166251,"5,000,000+"
4.2,70389,"1,000,000+"
3.9,172281,"5,000,000+"
4.5,567984,"10,000,000+"
4.1,820577,"10,000,000+"
4.4,32496,"1,000,000+"
4.3,2903386,"100,000,000+"
4.5,85484,"1,000,000+"
3.4,4490,"100,000+"
3.4,1995,"100,000+"
4.4,38419,"1,000,000+"
4.2,42767,"1,000,000+"
4.4,140658,"1,000,000+"
3.5,33178,"1,000,000+"
4.1,585564,"10,000,000+"
4.6,33,100+
1.7,1172,"10,000+"
3.3,97,"10,000+"
5.0,1,10+
4.8,6,100+
4.6,8,"1,000+"
3.3,2915,"500,000+"
4.2,410,"100,000+"
3.5,3930,"1,000,000+"
3.7,23,"5,000+"
5.0,9,50+
4.6,318142,"10,000,000+"
4.1,5341,"100,000+"
3.5,11,"1,000+"
5.0,3,50+
3.7,155,"100,000+"
4.0,37,"5,000+"
4.2,1111,"100,000+"
4.5,28,"10,000+"
3.8,1777,"100,000+"
2.5,2,"1,000+"
4.0,1,100+
4.0,8,"1,000+"
4.1,28,"10,000+"
3.4,159,"1,000+"
3.6,216,"10,000+"
3.4,16,"5,000+"
3.9,627,"10,000+"
4.6,549,"50,000+"
4.3,3429,"100,000+"
4.7,1730,"100,000+"
5.0,1,5+
3.9,73,"10,000+"
3.9,47,"1,000+"
4.2,30350,"1,000,000+"
4.3,55408,"1,000,000+"
3.5,10,"5,000+"
4.1,633,"100,000+"
4.2,1611,"100,000+"
4.4,20,500+
4.5,13,"1,000+"
3.8,48,"10,000+"
3.4,45,"10,000+"
3.9,184,"50,000+"
4.5,3776,"100,000+"
3.0,9,"1,000+"
4.1,14,"1,000+"
4.6,12,"1,000+"
3.9,162,"10,000+"
4.7,62,"1,000+"
4.5,2,100+
3.4,82,"10,000+"
5.0,6,100+
5.0,5,500+
5.0,1,10+
4.0,576,"50,000+"
4.0,1,100+
4.9,8,500+
5.0,3,500+
4.6,7,"1,000+"
4.8,5,100+
4.1,7,"1,000+"
4.1,13,100+
4.7,23,"1,000+"
5.0,5,10+
4.4,7,100+
3.3,4114,"100,000+"
4.0,403,"50,000+"
3.5,208,"10,000+"
2.8,89,"10,000+"
3.6,496,"100,000+"
3.2,190,"50,000+"
3.6,2210,"100,000+"
3.7,150,"5,000+"
3.3,279,"10,000+"
3.1,1242,"50,000+"
4.1,435,"50,000+"
3.1,16,"1,000+"
3.5,268,"10,000+"
3.6,17,"1,000+"
5.0,7,100+
2.3,23,"1,000+"
3.1,36,"5,000+"
2.9,26,"1,000+"
3.0,2,500+
2.9,204,"10,000+"
3.9,13,500+
5.0,2,50+
3.4,79,"5,000+"
5.0,8,100+
4.8,17,500+
4.2,5,50+
5.0,4,50+
4.3,634,"50,000+"
4.6,5969,"10,000+"
4.7,19,"1,000+"
4.4,58,"10,000+"
4.8,311,"5,000+"
4.1,27,"1,000+"
4.6,22165,"1,000,000+"
4.3,392819,"10,000,000+"
4.6,8,100+
4.0,505,"10,000+"
2.9,322,"50,000+"
4.1,25,"1,000+"
4.2,883,"100,000+"
4.3,56,"1,000+"
4.4,105,"10,000+"
2.4,29,500+
4.2,40,"1,000+"
3.1,17,"1,000+"
3.0,2,50+
4.7,6547,"100,000+"
3.4,42497,"1,000,000+"
4.7,24278,"1,000,000+"
4.7,3776,"100,000+"
4.2,91,"10,000+"
5.0,3,100+
4.5,256,"10,000+"
4.3,63192,"1,000,000+"
3.3,7993,"1,000,000+"
4.4,1309728,"50,000,000+"
4.2,3946,"100,000+"
4.2,17453,"1,000,000+"
4.7,14773,"500,000+"
4.3,2282,"500,000+"
4.8,8369,"50,000+"
4.2,1506,"100,000+"
4.0,30008,"1,000,000+"
4.2,11002,"1,000,000+"
4.1,47576,"1,000,000+"
4.6,2533,"100,000+"
4.6,1880,"50,000+"
3.8,7379,"1,000,000+"
4.5,185382,"10,000,000+"
4.4,115,"10,000+"
4.1,148405,"10,000,000+"
4.0,20977,"1,000,000+"
3.9,1619,"100,000+"
3.5,78,"10,000+"
5.0,4,100+
4.6,10,"1,000+"
3.6,18,"1,000+"
4.2,601,"100,000+"
3.8,13388,"500,000+"
3.4,43,"5,000+"
3.8,35746,"5,000,000+"
4.2,128,"10,000+"
4.2,137167,"1,000,000+"
3.7,7203,"1,000,000+"
4.0,267636,"10,000,000+"
4.4,1294,"50,000+"
4.5,234,"10,000+"
3.7,16073,"500,000+"
4.2,64815,"5,000,000+"
3.9,5075,"500,000+"
4.0,125616,"10,000,000+"
3.7,63986,"1,000,000+"
4.2,3593,"500,000+"
4.0,32522,"1,000,000+"
3.9,1036,"100,000+"
4.1,27130,"5,000,000+"
4.3,157264,"10,000,000+"
4.5,157322,"5,000,000+"
4.5,76627,"5,000,000+"
3.3,5290,"500,000+"
4.4,1094,"500,000+"
4.2,326689,"10,000,000+"
4.2,6969,"100,000+"
4.1,138050,"10,000,000+"
4.1,2248,"100,000+"
4.4,661,"100,000+"
4.1,105766,"10,000,000+"
3.9,80313,"10,000,000+"
3.9,70,"10,000+"
4.4,11442,"1,000,000+"
3.8,4231,"100,000+"
3.0,42515,"5,000,000+"
3.4,59,"10,000+"
4.3,20620,"1,000,000+"
5.0,4,100+
4.1,211,"10,000+"
2.4,9,"1,000+"
3.9,146,"10,000+"
4.0,8,100+
3.0,49,"5,000+"
4.4,4600,"500,000+"
3.4,9051,"1,000,000+"
2.9,72,"5,000+"
5.0,2,10+
4.5,14692,"1,000,000+"
3.7,40678,"1,000,000+"
3.0,59096,"5,000,000+"
4.0,127810,"10,000,000+"
3.2,85,"10,000+"
3.6,209,"50,000+"
3.2,111,"5,000+"
3.7,27179,"1,000,000+"
4.7,15,"1,000+"
4.4,351607,"5,000,000+"
3.9,81543,"10,000,000+"
4.4,87045,"10,000,000+"
4.3,31970,"1,000,000+"
4.9,34,"1,000+"
2.6,366,"50,000+"
5.0,10,100+
4.1,13731,"1,000,000+"
4.0,4,100+
4.1,104583,"1,000,000+"
3.3,3,"1,000+"
4.2,58553,"1,000,000+"
4.0,33,"1,000+"
4.3,6669,"1,000,000+"
4.4,764967,"10,000,000+"
5.0,1,10+
4.3,5339,"1,000,000+"
4.4,6735,"1,000,000+"
3.9,23104,"1,000,000+"
4.3,13258,"1,000,000+"
4.0,48731,"5,000,000+"
3.8,8482,"1,000,000+"
4.5,3356,"10,000+"
3.8,555,"100,000+"
4.4,13714,"1,000,000+"
4.3,240,"50,000+"
4.7,143,"1,000+"
3.9,35989,"1,000,000+"
4.2,16237,"500,000+"
3.8,21149,"1,000,000+"
4.3,95,"10,000+"
3.8,20292,"1,000,000+"
4.2,140883,"5,000,000+"
4.5,16426,"500,000+"
4.2,32812,"500,000+"
3.6,8091,"1,000,000+"
4.0,48,"1,000+"
3.5,352,"50,000+"
4.4,30,"5,000+"
3.5,3048,"500,000+"
4.1,101,"10,000+"
4.8,3136,"100,000+"
4.4,467,"100,000+"
4.3,1216,"500,000+"
4.0,34417,"1,000,000+"
4.2,5599,"100,000+"
4.4,5482,"1,000,000+"
3.5,191,"50,000+"
4.3,1961,"100,000+"
4.4,22776,"1,000,000+"
4.7,316,"10,000+"
5.0,90,"1,000+"
3.8,52,"10,000+"
5.0,3,500+
4.8,725,"10,000+"
4.9,107,"10,000+"
4.3,697805,"50,000,000+"
5.0,18,50+
4.9,122,"5,000+"
4.9,82,"5,000+"
4.9,19,500+
4.5,6,"1,000+"
4.5,28,"1,000+"
5.0,10,"10,000+"
5.0,2,10+
3.0,1,100+
4.9,42,"1,000+"
5.0,43,500+
5.0,2,100+
4.1,182363,"10,000,000+"
4.1,35,"50,000+"
4.3,192374,"10,000,000+"
4.3,4871,"1,000,000+"
4.1,4234,"1,000,000+"
4.7,3,"1,000+"
4.9,11,"5,000+"
4.0,35725,"1,000,000+"
5.0,4,100+
5.0,4,500+
4.6,49210,"1,000,000+"
4.2,17,"1,000+"
3.7,6667,"1,000,000+"
5.0,5,100+
4.3,31705,"5,000,000+"
4.0,94308,"10,000,000+"
4.3,32405,"1,000,000+"
4.0,848,"100,000+"
4.0,751,"10,000+"
3.1,1563,"100,000+"
3.4,595,"100,000+"
4.2,6133,"100,000+"
4.2,840,"100,000+"
4.1,8011,"500,000+"
3.4,2436,"100,000+"
4.0,20421,"1,000,000+"
3.9,5933,"1,000,000+"
4.8,36968,"1,000,000+"
4.1,3654,"100,000+"
4.3,323,"10,000+"
4.3,4642,"100,000+"
4.4,23302,"5,000,000+"
4.4,221,"10,000+"
4.5,1914,"100,000+"
4.5,23805,"1,000,000+"
4.8,526595,"10,000,000+"
4.4,279917,"10,000,000+"
4.5,4254,"100,000+"
4.6,161423,"5,000,000+"
4.6,834,"100,000+"
4.5,313,"10,000+"
4.2,67854,"5,000,000+"
4.4,18652,"100,000+"
4.2,87919,"10,000,000+"
4.7,56197,"1,000,000+"
4.5,80904,"5,000,000+"
4.2,207440,"10,000,000+"
4.5,2923,"100,000+"
4.2,93608,"10,000,000+"
4.7,244797,"5,000,000+"
4.1,7904,"500,000+"
4.1,3175,"500,000+"
4.6,1123190,"10,000,000+"
4.4,1218,"500,000+"
4.5,49381,"1,000,000+"
3.8,2102,"100,000+"
3.9,7972,"500,000+"
3.5,4416,"500,000+"
3.8,3543,"1,000,000+"
4.2,35,"1,000+"
4.6,190274,"5,000,000+"
3.7,2850,"500,000+"
4.4,7006,"1,000,000+"
3.6,12846,"1,000,000+"
3.4,2714,"500,000+"
4.0,21,"5,000+"
4.3,6143,"100,000+"
4.3,91035,"5,000,000+"
4.5,32831,"500,000+"
4.4,2941,"100,000+"
4.5,197979,"1,000,000+"
4.1,2208,"500,000+"
4.4,1986068,"50,000,000+"
4.3,71468,"1,000,000+"
4.5,910051,"10,000,000+"
4.5,6673,"500,000+"
4.2,277939,"5,000,000+"
4.5,114479,"5,000,000+"
4.3,1489,"100,000+"
4.1,8608,"500,000+"
4.6,14989,"500,000+"
4.3,7107,"100,000+"
4.0,127831,"10,000,000+"
4.4,211308,"10,000,000+"
4.4,382100,"10,000,000+"
4.6,200,"1,000+"
4.6,291941,"10,000,000+"
4.3,187200,"10,000,000+"
4.3,246538,"5,000,000+"
4.2,177542,"10,000,000+"
4.5,36255,"1,000,000+"
4.0,26202,"1,000,000+"
4.6,750321,"10,000,000+"
4.5,454412,"10,000,000+"
3.8,6577,"1,000,000+"
4.3,711719,"10,000,000+"
4.3,47069,"5,000,000+"
4.9,922752,"10,000,000+"
4.0,7243,"1,000,000+"
4.5,57076,"100,000+"
4.1,200214,"10,000,000+"
4.5,7881,"500,000+"
4.2,44233,"10,000,000+"
4.4,291901,"10,000,000+"
4.4,121304,"10,000,000+"
4.0,5118,"1,000,000+"
4.3,24175,"5,000,000+"
4.3,207294,"10,000,000+"
4.4,135739,"5,000,000+"
4.4,162831,"5,000,000+"
4.0,10773,"1,000,000+"
4.7,61600,"1,000,000+"
4.2,75566,"5,000,000+"
4.5,1375988,"50,000,000+"
4.1,364452,"10,000,000+"
4.4,384368,"10,000,000+"
4.1,71328,"5,000,000+"
4.3,95,"10,000+"
3.5,13,"1,000+"
4.7,416,"10,000+"
2.6,13,"1,000+"
4.2,8,100+
5.0,1,10+
4.3,102,"10,000+"
4.4,15105,"1,000,000+"
4.3,34514,"5,000,000+"
4.1,288606,"10,000,000+"
4.3,151374,"10,000,000+"
4.5,2062,"500,000+"
4.6,6231,"1,000,000+"
4.6,50060,"1,000,000+"
4.7,188740,"1,000,000+"
4.3,1574546,"50,000,000+"
4.2,23292,"1,000,000+"
4.5,43852,"10,000,000+"
4.3,13330,"1,000,000+"
4.5,46369,"10,000,000+"
3.5,1960,"1,000,000+"
4.3,2178,"500,000+"
4.6,29155,"1,000,000+"
4.5,2200,"1,000,000+"
4.3,1842381,"50,000,000+"
4.4,1516,"50,000+"
3.4,9,500+
4.3,267,"50,000+"
3.8,4,100+
4.5,144,"1,000+"
5.0,2,100+
4.9,18,"1,000+"
5.0,3,50+
4.2,5449,"500,000+"
4.3,5731,"1,000,000+"
4.4,11023,"100,000+"
2.3,11,500+
4.7,14,"1,000+"
4.4,13,100+
4.3,11,500+
4.4,3017,"500,000+"
4.0,454,"10,000+"
3.6,5291,"100,000+"
4.1,39661,"1,000,000+"
4.6,79,"1,000+"
3.9,249,"10,000+"
4.4,7,100+
3.7,8014,"100,000+"
3.9,141515,"10,000,000+"
4.3,254861,"10,000,000+"
4.1,227,"10,000+"
3.6,19601,"1,000,000+"
3.5,2580,"100,000+"
3.9,1938,"1,000,000+"
3.9,519,"100,000+"
3.8,1652,"100,000+"
4.0,39647,"10,000,000+"
4.5,74,"5,000+"
3.6,12781,"1,000,000+"
3.9,314,"100,000+"
4.3,429,"100,000+"
4.0,325,"50,000+"
4.2,980,"50,000+"
3.7,3482,"500,000+"
3.9,55,"10,000+"
4.2,2801,"500,000+"
3.5,173,"10,000+"
4.0,154,"50,000+"
3.8,25,"1,000+"
4.1,290,"10,000+"
4.2,23,"1,000+"
4.1,214,"100,000+"
4.4,12,"1,000+"
3.7,52,"10,000+"
4.7,54,"1,000+"
3.8,20,"5,000+"
4.0,2936,"500,000+"
4.2,3263,"1,000,000+"
3.8,515,"100,000+"
3.9,2510,"500,000+"
4.0,1130,"100,000+"
3.1,4798,"500,000+"
5.0,3,10+
3.5,246,"50,000+"
4.1,54,"5,000+"
4.5,51,"5,000+"
4.7,7,"1,000+"
4.1,120,"10,000+"
3.9,1909,"100,000+"
4.0,286,"100,000+"
4.3,6,"1,000+"
3.1,269,"50,000+"
4.2,19,"1,000+"
4.1,58104,"5,000,000+"
4.4,175509,"10,000,000+"
3.2,58,"5,000+"
3.3,10449,"1,000,000+"
4.3,230564,"10,000,000+"
4.7,81614,"500,000+"
4.3,171771,"10,000,000+"
4.2,1236,"100,000+"
4.7,5867,"100,000+"
4.3,32207,"1,000,000+"
4.2,23859,"1,000,000+"
4.2,14428,"1,000,000+"
4.2,4737,"500,000+"
4.1,278,"100,000+"
4.2,7851,"1,000,000+"
4.3,20865,"1,000,000+"
4.4,77609,"1,000,000+"
4.3,11449,"500,000+"
3.5,11,"1,000+"
4.3,940,"100,000+"
1.8,26,"5,000+"
4.2,513,"50,000+"
4.2,24,"1,000+"
4.6,78,"10,000+"
4.0,944,"50,000+"
4.3,249,"10,000+"
5.0,19,500+
3.8,24,"5,000+"
4.3,3509,"1,000,000+"
3.0,4,"1,000+"
5.0,1,100+
4.7,10,100+
4.6,380,"10,000+"
4.4,669901,"50,000,000+"
4.7,7252,"500,000+"
5.0,3,100+
4.8,337532,"10,000,000+"
3.0,460,"50,000+"
4.6,584070,"5,000,000+"
4.6,438,"10,000+"
4.1,38679,"10,000,000+"
4.6,1553,"100,000+"
4.5,1303,"100,000+"
4.3,93708,"5,000,000+"
4.2,24980,"1,000,000+"
3.9,61230,"10,000,000+"
4.7,273,"10,000+"
4.9,58,500+
4.3,39,"5,000+"
4.4,1877,"100,000+"
3.6,569,"100,000+"
4.6,302,"100,000+"
4.5,932870,"50,000,000+"
3.9,859,"100,000+"
4.3,979,"100,000+"
4.8,3782,"50,000+"
3.7,24137,"5,000,000+"
4.4,281635,"5,000,000+"
4.2,24666,"1,000,000+"
4.3,2339098,"100,000,000+"
4.6,1371082,"50,000,000+"
4.5,1536512,"50,000,000+"
3.9,878065,"1,000,000,000+"
4.3,398746,"10,000,000+"
4.4,70883,"1,000,000+"
4.0,163679,"5,000,000+"
4.7,1719,"50,000+"
4.3,201718,"10,000,000+"
4.5,49971,"5,000,000+"
4.2,1260143,"50,000,000+"
4.2,522205,"10,000,000+"
4.8,1264084,"10,000,000+"
4.6,251618,"10,000,000+"
4.5,174215,"10,000,000+"
4.0,122512,"10,000,000+"
4.2,112384,"5,000,000+"
4.1,108169,"10,000,000+"
4.7,193364,"5,000,000+"
4.2,1260903,"50,000,000+"
4.6,95201,"5,000,000+"
4.5,223941,"10,000,000+"
3.9,460,"100,000+"
3.6,688,"50,000+"
4.6,33,"1,000+"
3.4,730,"100,000+"
4.2,556,"50,000+"
3.4,39,"1,000+"
3.6,47,"5,000+"
4.2,36,"1,000+"
3.5,29,"1,000+"
4.3,88,"1,000+"
3.9,33,"5,000+"
4.3,444,"10,000+"
3.6,60,"10,000+"
3.9,442,"50,000+"
4.3,70,"10,000+"
3.7,87,"10,000+"
3.8,4,100+
4.1,13,500+
4.1,1865,"100,000+"
4.7,68,"10,000+"
4.1,66894,"1,000,000+"
1.9,141,"1,000+"
3.6,9,"1,000+"
3.8,19,500+
4.5,67,"1,000+"
2.7,358,"50,000+"
4.5,13,"1,000+"
5.0,10,100+
4.0,24,"1,000+"
4.2,214923,"5,000,000+"
4.4,7,500+
4.0,2,50+
3.1,7,"1,000+"
5.0,5,50+
4.7,78,"1,000+"
3.7,98,"10,000+"
3.9,21,"1,000+"
3.0,606,"50,000+"
4.2,238,"10,000+"
3.0,2,100+
4.2,32200,"5,000,000+"
4.2,3596,"1,000,000+"
3.7,195,"10,000+"
4.6,43045,"1,000,000+"
4.5,928,"100,000+"
4.6,796,"50,000+"
4.7,4501,"100,000+"
4.3,891,"50,000+"
2.3,853,"50,000+"
2.8,25,"1,000+"
2.8,44,"10,000+"
3.6,7,"1,000+"
3.0,26,"1,000+"
3.2,46,"1,000+"
3.5,106,"5,000+"
3.8,181,"10,000+"
3.5,8,"1,000+"
4.2,105,"1,000+"
4.5,8,100+
3.4,14,"1,000+"
3.0,9,100+
4.4,75,"1,000+"
4.0,26,"1,000+"
4.3,29,"1,000+"
4.1,88,"5,000+"
3.6,30,"5,000+"
3.7,13,"1,000+"
4.2,20807,"1,000,000+"
3.7,6,"1,000+"
4.3,2649,"500,000+"
3.3,1218,"100,000+"
4.4,2558,"100,000+"
4.8,432160,"10,000,000+"
3.5,6747,"1,000,000+"
4.0,5886,"1,000,000+"
4.9,85,"1,000+"
4.0,17543,"5,000,000+"
4.6,36813,"500,000+"
4.3,43847,"1,000,000+"
3.6,9389,"1,000,000+"
3.9,59660,"1,000,000+"
3.9,2338,"100,000+"
4.0,1518,"100,000+"
4.2,2822,"100,000+"
4.4,539931,"10,000,000+"
4.3,2223,"100,000+"
3.7,1032,"100,000+"
4.3,2233,"1,000,000+"
3.4,5,100+
3.5,66,"10,000+"
4.2,1330,"10,000+"
4.2,13752,"100,000+"
3.6,1820,"100,000+"
3.9,903392,"50,000,000+"
3.8,9513,"100,000+"
3.8,265,"10,000+"
4.0,27557,"5,000,000+"
4.5,6,500+
3.8,127229,"10,000,000+"
4.9,3071,"10,000+"
3.8,728,"50,000+"
4.1,7823,"500,000+"
3.5,2000,"100,000+"
3.0,736,"100,000+"
4.5,256219,"10,000,000+"
4.7,900,"5,000+"
3.8,1093,"100,000+"
3.3,24091,"5,000,000+"
4.0,509,"50,000+"
4.1,55110,"1,000,000+"
3.7,70105,"10,000,000+"
3.9,13253,"1,000,000+"
3.5,84779,"5,000,000+"
4.4,83891,"10,000,000+"
4.0,25489,"1,000,000+"
4.0,2294,"100,000+"
4.6,568391,"5,000,000+"
4.4,77585,"10,000,000+"
4.5,9699,"100,000+"
4.3,28728,"500,000+"
4.4,1090,"10,000+"
4.3,111634,"5,000,000+"
4.1,2645,"50,000+"
4.2,8723,"500,000+"
2.7,168,"5,000+"
4.2,2115,"500,000+"
2.3,223,"5,000+"
3.9,361,"50,000+"
4.1,10,"5,000+"
2.9,33,"1,000+"
3.3,257,"5,000+"
4.2,2695,"100,000+"
4.3,123,"10,000+"
2.9,164,"5,000+"
3.5,138,"5,000+"
2.8,130,"5,000+"
4.3,28151,"1,000,000+"
3.5,8,"1,000+"
4.6,1092,"100,000+"
4.2,18280,"1,000,000+"
4.2,11510,"1,000,000+"
3.7,3258,"500,000+"
4.7,15,100+
3.9,1550,"100,000+"
4.3,8894,"100,000+"
4.4,70351,"5,000,000+"
4.0,32,"5,000+"
4.4,129,"50,000+"
3.7,21,500+
4.3,60298,"5,000,000+"
3.5,15,"1,000+"
4.3,171220,"5,000,000+"
4.0,22,"5,000+"
4.5,5474,"100,000+"
4.2,5,100+
4.3,40,"5,000+"
4.1,285,"50,000+"
2.5,31,"10,000+"
2.7,11,"1,000+"
1.2,44,"1,000+"
4.7,87,"10,000+"
4.9,7,"1,000+"
4.7,37,"5,000+"
4.4,15,500+
4.7,32,"1,000+"
4.0,2,100+
4.7,13,500+
4.3,218,"10,000+"
4.7,1327,"10,000+"
4.4,499483,"10,000,000+"
4.6,20,"1,000+"
4.4,19877,"1,000,000+"
4.4,58387,"1,000,000+"
4.4,54082,"10,000,000+"
4.6,222,"10,000+"
3.1,497,"100,000+"
4.3,7443,"100,000+"
3.7,7,500+
4.6,126338,"1,000,000+"
4.1,3674,"500,000+"
4.2,43191,"5,000,000+"
4.4,936,"50,000+"
4.1,34079,"1,000,000+"
3.6,32112,"1,000,000+"
4.4,6801,"500,000+"
3.8,70903,"1,000,000+"
4.0,2187,"100,000+"
3.2,116,"10,000+"
2.8,160,"10,000+"
3.1,14,"1,000+"
2.9,280,"50,000+"
4.1,1276,"100,000+"
3.3,1461,"100,000+"
3.5,626,"100,000+"
4.2,18926,"1,000,000+"
2.8,71,"10,000+"
2.1,83,"5,000+"
4.4,3344,"500,000+"
4.4,69,"1,000+"
4.2,789,"50,000+"
4.1,107,"10,000+"
3.3,49,"10,000+"
3.5,51,"10,000+"
4.7,3696,"50,000+"
3.1,7300,"1,000,000+"
4.3,33,"1,000+"
4.1,533,"100,000+"
4.2,6849,"1,000,000+"
2.5,15,"5,000+"
3.9,244,"10,000+"
3.0,287,"50,000+"
3.2,86,"10,000+"
4.3,260,"10,000+"
4.3,36,"5,000+"
4.2,2412,"100,000+"
4.3,51,"5,000+"
2.2,19,"1,000+"
3.9,49,"10,000+"
2.8,3187,"100,000+"
4.4,32,"1,000+"
4.6,595,"50,000+"
4.4,55,"5,000+"
3.9,33,"5,000+"
2.9,7,"1,000+"
4.1,40,"1,000+"
5.0,7,100+
4.6,1420,"100,000+"
3.7,1212,"100,000+"
4.4,49580,"10,000,000+"
4.2,22650,"1,000,000+"
4.4,4518,"1,000,000+"
3.9,46,"5,000+"
3.6,33,"5,000+"
3.4,17,"1,000+"
4.3,9716,"1,000,000+"
4.3,63782,"5,000,000+"
4.4,201537,"5,000,000+"
4.3,11051,"1,000,000+"
4.3,38826,"10,000,000+"
4.4,7615646,"100,000,000+"
4.0,176487,"5,000,000+"
4.5,264282,"10,000,000+"
4.6,2721923,"10,000,000+"
4.3,15070,"1,000,000+"
4.1,100179,"10,000,000+"
4.4,318867,"10,000,000+"
3.5,172373,"10,000,000+"
4.1,25438,"1,000,000+"
3.8,283823,"50,000,000+"
4.2,3895,"1,000,000+"
4.3,9562,"500,000+"
4.5,42621,"1,000,000+"
4.0,1279800,"50,000,000+"
4.0,710,"100,000+"
4.3,24456,"1,000,000+"
4.1,19051,"1,000,000+"
3.4,121,"10,000+"
4.0,10743,"500,000+"
4.3,76498,"1,000,000+"
4.7,37090,"500,000+"
4.5,6396,"100,000+"
4.3,434,"50,000+"
4.1,5285,"500,000+"
4.1,68025,"10,000,000+"
4.4,214,"10,000+"
4.6,273244,"5,000,000+"
3.8,742,"100,000+"
3.9,3047,"100,000+"
4.2,182,"50,000+"
4.2,3478,"500,000+"
3.7,27,"5,000+"
4.3,9606,"100,000+"
4.2,1236,"100,000+"
3.6,40,"5,000+"
4.3,20,"5,000+"
4.3,11066,"1,000,000+"
4.3,444,"100,000+"
4.5,1060,"100,000+"
4.3,53,"5,000+"
4.7,37,"1,000+"
3.8,108,"10,000+"
4.0,3840,"100,000+"
4.1,260,"10,000+"
3.9,19,"5,000+"
4.3,1905,"100,000+"
3.4,44,"10,000+"
4.2,61,"10,000+"
4.5,207,"10,000+"
4.4,15221,"1,000,000+"
4.2,1749,"100,000+"
4.7,5229,"500,000+"
4.6,342,"10,000+"
4.4,382,"10,000+"
4.4,670,"10,000+"
4.8,160,"10,000+"
